#1.2							
16155	6						
NAME	Description	A-Erg3	A-Erg4	A-Erg5	A-Nrm4	A-Nrm5	A-Nrm6
SLC46A1	NA	551	361	264	646	664	337
SLC46A2	NA	2	7	5	18	9	1
SLC46A3	NA	281	709	776	558	514	281
SLC47A1	NA	1	13	16	298	113	120
SLC48A1	NA	2486	1434	1397	4231	4479	2577
SLC4A1	NA	0	0	11	0	15	0
SLC4A10	NA	0	12	63	31	84	3
SLC4A11	NA	67	30	70	32	51	20
SLC4A1AP	NA	325	510	559	542	518	252
SLC4A2	NA	681	502	441	860	799	587
SLC4A3	NA	132	24	17	602	364	269
SLC4A4	NA	46	83	38	1807	1162	643
SLC4A5	NA	8	15	18	1	24	1
SLC4A7	NA	777	1604	2231	770	815	518
SLC4A8	NA	49	130	132	60	64	17
SLC4A9	NA	4	0	26	5	10	0
SLC50A1	NA	2127	3476	3506	5296	4006	2839
SLC51A	NA	0	2	0	0	0	0
SLC51B	NA	0	0	0	0	0	0
SLC52A2	NA	454	953	1042	635	582	378
SLC52A3	NA	361	471	363	662	502	367
SLC5A1	NA	64	464	323	760	416	33
SLC5A10	NA	0	0	4	0	1	1
SLC5A11	NA	4	18	20	6	3	0
SLC5A12	NA	0	0	1	6	10	0
SLC5A2	NA	0	0	0	1	0	3
SLC5A3	NA	681	587	736	1146	1943	4584
SLC5A5	NA	62	73	27	22	49	18
SLC5A6	NA	172	122	138	322	278	353
SLC5A7	NA	70	2	5	1	13	0
SLC5A8	NA	5	298	156	73	26	13
SLC5A9	NA	5	54	59	25	7	6
SLC6A1	NA	1	2	59	28	39	0
SLC6A11	NA	16	53	61	16	26	1
SLC6A12	NA	43	93	14	932	576	392
SLC6A13	NA	134	192	163	986	654	284
SLC6A14	NA	32	247	219	427	911	12
SLC6A15	NA	0	1	8	362	117	159
SLC6A17	NA	4	7	6	4	11	0
SLC6A18	NA	0	0	0	0	0	0
SLC6A19	NA	0	40	34	0	12	0
SLC6A2	NA	2654	245	252	915	1358	767
SLC6A20	NA	0	0	2	0	8	0
SLC6A3	NA	0	3	64	0	33	0
SLC6A4	NA	3	15	12	1636	697	700
SLC6A5	NA	0	14	10	3	9	0
SLC6A6	NA	8159	3797	5326	4148	3033	5314
SLC6A7	NA	0	3	6	25	6	0
SLC6A8	NA	1023	358	436	1732	1631	1318
SLC6A9	NA	202	208	222	869	997	664
SLC7A1	NA	1015	992	1348	728	591	2048
SLC7A10	NA	0	16	15	57	11	13
SLC7A11	NA	3205	931	1294	76	60	70
SLC7A13	NA	3	7	30	1	32	73
SLC7A14	NA	26	7	49	16	116	0
SLC7A2	NA	1127	149	108	195	252	133
SLC7A3	NA	12	14	19	22	22	12
SLC7A4	NA	193	450	621	1374	1038	714
SLC7A5	NA	771	400	560	447	575	752
SLC7A6	NA	500	453	662	2068	1353	1277
SLC7A6OS	NA	470	574	709	442	372	528
SLC7A7	NA	664	492	457	782	426	368
SLC7A8	NA	2730	780	1079	2484	2523	1387
SLC7A9	NA	1	1	11	163	51	2
SLC8A1	NA	825	233	361	577	726	277
SLC8A2	NA	3	0	1	0	1	0
SLC8A3	NA	1	2	10	11	27	3
SLC9A1	NA	743	669	885	958	1025	710
SLC9A2	NA	31	46	117	281	119	6
SLC9A3	NA	11	3	8	0	4	0
SLC9A3R1	NA	3343	6150	5840	1002	971	1814
SLC9A3R2	NA	330	218	147	470	675	327
SLC9A4	NA	146	14	16	35	12	0
SLC9A5	NA	42	13	47	14	18	3
SLC9A6	NA	322	297	351	1456	1062	812
SLC9A7	NA	19	137	137	61	62	10
SLC9A8	NA	827	1261	1173	735	675	763
SLC9A9	NA	730	1045	1455	475	273	638
SLC9B1	NA	0	9	9	2	8	0
SLC9B2	NA	7	2	25	4	7	1
SLC9C1	NA	2	7	13	1	3	0
SLCO1A2	NA	20	208	92	619	184	22
SLCO1B3	NA	0	10	5	0	26	0
SLCO1C1	NA	9	5	4	4	12	13
SLCO2A1	NA	636	175	257	409	341	1681
SLCO2B1	NA	1162	742	1311	2205	1512	1826
SLCO3A1	NA	493	1211	1135	2102	1087	1090
SLCO4A1	NA	402	274	415	60	45	3840
SLCO4C1	NA	24	39	57	497	341	73
SLCO5A1	NA	188	57	33	39	40	2
SLCO6A1	NA	0	0	1	0	2	0
SLFN12L	NA	44	177	122	21	0	0
SLFN5	NA	2335	2706	3225	4094	2010	1295
SLFN13	NA	374	1173	1032	258	201	33
SLFNL1	NA	0	0	1	1	0	0
SLIRP	NA	1040	1108	1262	1531	1244	972
SLIT1	NA	6	6	5	1	4	1
SLIT2	NA	359	20	36	617	824	257
SLIT3	NA	3703	330	383	5685	4238	2569
SLITRK1	NA	0	0	33	0	4	1
SLITRK2	NA	8	1	16	26	52	9
SLITRK3	NA	0	0	3	0	1	1
SLITRK4	NA	0	0	13	0	49	0
SLITRK5	NA	6	10	43	7	13	0
SLITRK6	NA	32	0	10	203	396	145
SLK	NA	1035	1536	2011	1782	1426	1181
SLMAP	NA	655	893	1184	1346	2175	917
SLMO1	NA	18	5	5	14	48	48
SLMO2	NA	2286	2894	3423	2263	2561	1211
SLPI	NA	6340	5192	2444	83	428	89
SLTM	NA	1229	2222	2632	2109	1600	1654
SLU7	NA	3545	4808	5923	5434	4537	2799
SLURP1	NA	0	0	0	9	22	5
SLX1B	NA	240	349	221	773	730	491
SLX4	NA	126	388	396	342	290	204
SMAD1	NA	891	835	817	1563	1241	1509
SMAD2	NA	1218	1230	1350	1571	1399	1070
SMAD3	NA	2139	2220	2688	2431	1756	1215
SMAD4	NA	1378	1496	1425	1871	1543	1078
SMAD5	NA	1009	942	1004	3201	2667	1999
SMAD6	NA	82	10	19	131	136	103
SMAD7	NA	1140	1424	1727	453	504	400
SMAD9	NA	0	0	3	84	60	32
SMAGP	NA	113	222	259	173	76	95
SMAP1	NA	269	300	323	540	518	223
SMAP2	NA	662	2539	2763	328	280	225
SMARCA1	NA	88	23	2	1005	892	383
SMARCA2	NA	2333	1562	2236	8417	9084	6606
SMARCA4	NA	1610	2441	2768	1602	1271	1398
SMARCA5	NA	1078	1662	2282	1350	1398	1378
SMARCAD1	NA	391	656	589	854	530	446
SMARCAL1	NA	201	312	309	995	611	503
SMARCB1	NA	2446	2782	2398	3765	3667	2140
SMARCC1	NA	677	978	1041	1215	986	944
SMARCC2	NA	1447	1396	1671	2893	2343	2062
SMARCD1	NA	117	363	239	190	208	133
SMARCD2	NA	534	1255	1054	1110	838	793
SMARCD3	NA	59	7	25	140	169	141
SMARCE1	NA	763	1120	1051	1578	1431	1015
SMC1A	NA	2823	4452	4372	7404	6383	5281
SMC1B	NA	3	15	38	25	40	0
SMC2	NA	624	1457	1825	938	776	393
SMC3	NA	1098	2490	2929	4078	3588	2188
SMC4	NA	1598	4783	5601	1646	1333	1344
SMC5	NA	632	1340	1600	1952	1445	1057
SMC6	NA	2035	4290	4122	6488	5117	3001
SMCHD1	NA	1260	2292	2924	1347	834	933
SMCR8	NA	1089	644	1245	456	505	399
SMEK1	NA	855	1772	2243	1165	1442	1015
SMEK2	NA	2171	4317	5657	4903	3859	3112
SMG1	NA	1660	2240	3024	1752	1489	1617
SMG5	NA	510	845	812	574	595	577
SMG6	NA	964	937	979	1820	1394	1239
SMG7	NA	2841	4675	5435	3678	2892	2360
SMG8	NA	190	255	327	432	452	183
SMG9	NA	703	855	1130	515	464	557
SMIM1	NA	478	178	116	2692	1629	886
SMIM12	NA	649	1241	1009	1108	1091	661
SMIM13	NA	333	337	372	923	888	472
SMIM14	NA	6836	8116	8609	21447	14984	8021
SMIM15	NA	1928	2551	2632	4362	3810	2697
SMIM18	NA	1	2	9	0	3	0
SMIM3	NA	8177	3109	4000	3517	4877	2024
SMIM5	NA	32	102	90	177	132	142
SMIM7	NA	4869	3355	3926	13935	12079	7395
SMIM8	NA	598	844	810	931	870	762
SMN1	NA	522	636	871	525	548	381
SMNDC1	NA	1486	2069	2281	1289	892	1460
SMO	NA	361	114	123	1300	1356	767
SMOC1	NA	89	28	55	1726	2842	1013
SMOC2	NA	20131	1322	1676	9081	16668	3497
SMOX	NA	4666	2860	2937	374	537	285
SMPD1	NA	1196	902	1067	2965	2595	1465
SMPD2	NA	507	359	534	1636	1279	922
SMPD3	NA	30	17	23	2143	845	802
SMPD4	NA	340	682	743	825	688	537
SMPD5	NA	143	667	674	45	62	7
SMPDL3A	NA	2156	2592	2932	4140	3130	2015
SMPDL3B	NA	110	147	162	71	63	150
SMPX	NA	5	0	70	151	79	7
SMS	NA	129	449	438	275	369	330
SMTN	NA	714	92	107	1542	1946	1559
SMTNL1	NA	1	1	13	0	1	0
SMTNL2	NA	40	31	39	195	350	14
SMU1	NA	2356	3679	3780	5004	5053	2806
SMUG1	NA	198	192	307	376	527	186
SMURF1	NA	385	295	293	1014	538	586
SMURF2	NA	1096	997	969	3144	2250	1527
SMYD1	NA	0	83	179	0	4	0
SMYD2	NA	230	248	237	731	633	501
SMYD3	NA	648	1221	1737	1019	743	581
SMYD4	NA	188	218	443	490	236	225
SMYD5	NA	352	658	538	619	627	242
SNAI1	NA	651	132	183	432	723	290
SNAI2	NA	275	54	29	784	515	901
SNAI3	NA	25	310	231	0	1	1
SNAP23	NA	11275	8707	9433	6485	5502	3486
SNAP25	NA	4	8	39	4	28	0
SNAP29	NA	1112	1000	1217	2745	1790	1113
SNAP47	NA	1692	1274	1045	4554	4426	2189
SNAP91	NA	0	0	6	6	11	1
SNAPC1	NA	1050	1223	1401	1349	896	748
SNAPC2	NA	269	343	331	456	544	338
SNAPC3	NA	485	557	602	915	676	512
SNAPC4	NA	220	333	526	452	340	304
SNAPC5	NA	1446	2281	2184	3007	2131	1305
SNAPIN	NA	1601	1511	1593	3860	3258	2344
SNCA	NA	0	146	61	21	39	2
SNCAIP	NA	8	15	7	28	26	234
SNCB	NA	1	3	0	0	0	0
SNCG	NA	27	16	45	0	33	4
SND1	NA	2921	2885	3088	4613	4146	2946
SNED1	NA	90	9	6	208	151	155
SNF8	NA	436	565	663	394	408	325
SNIP1	NA	293	404	519	427	315	306
SNN	NA	109	525	523	133	185	144
SNPH	NA	5	9	0	24	20	31
SNRK	NA	738	685	944	879	804	585
SNRNP200	NA	1434	2314	2583	2500	1994	1764
SNRNP25	NA	418	1048	975	467	313	232
SNRNP27	NA	1791	2754	2618	3301	3197	2153
SNRNP35	NA	543	413	364	474	409	147
SNRNP40	NA	607	1483	1490	831	822	551
SNRNP48	NA	619	1137	1208	903	838	768
SNRNP70	NA	735	996	1168	1142	990	986
SNRPA1	NA	1644	2878	3232	1915	1709	1540
SNRPB	NA	6678	8395	8895	8684	8112	7048
SNRPB2	NA	1418	2611	2596	1939	1815	1260
SNRPD1	NA	1388	2309	2331	1717	1702	1165
SNRPD2	NA	1104	1657	1682	1990	1696	1371
SNRPD3	NA	2273	3812	3473	4004	3512	2658
SNRPF	NA	163	393	434	211	211	245
SNRPN	NA	0	0	0	0	0	0
SNTA1	NA	114	16	1	236	235	220
SNTB1	NA	12	179	231	95	44	98
SNTB2	NA	1039	596	583	2715	1783	1055
SNTG1	NA	203	6	1	351	139	195
SNTG2	NA	6	0	15	80	109	23
SNTN	NA	1	9	1	3	4	0
SNUPN	NA	387	686	544	842	725	343
SNURF	NA	0	0	0	0	0	0
SNW1	NA	4738	6866	7679	8297	7449	4287
SNX1	NA	4073	3202	3678	14151	11006	6198
SNX10	NA	3164	3107	3566	4324	3182	1810
SNX11	NA	373	525	538	454	300	205
SNX12	NA	1521	1337	1269	2947	2399	1551
SNX13	NA	895	1273	1449	1676	1457	935
SNX14	NA	864	820	947	2051	1502	1214
SNX15	NA	367	556	339	679	616	376
SNX16	NA	427	503	486	893	916	483
SNX17	NA	2646	3562	3387	6851	4863	2760
SNX18	NA	4094	3801	4259	4019	2967	2097
SNX19	NA	614	666	642	1336	1135	636
SNX2	NA	5388	7968	8007	10857	7307	5311
SNX20	NA	587	213	416	9	8	17
SNX21	NA	168	44	119	1923	1403	813
SNX22	NA	783	839	814	1623	1259	736
SNX24	NA	655	330	475	1357	723	477
SNX25	NA	120	279	238	168	173	134
SNX27	NA	627	727	888	2206	1626	1240
SNX29	NA	214	441	670	312	172	327
SNX3	NA	5458	5775	5947	6523	5289	3939
SNX30	NA	614	582	825	473	506	320
SNX31	NA	13	6	2	718	180	340
SNX32	NA	143	104	169	577	314	215
SNX33	NA	699	481	504	4099	2919	1687
SNX4	NA	2452	2621	2824	6018	4371	2649
SNX5	NA	7320	7078	10609	5990	5354	4116
SNX6	NA	3964	4917	4661	9915	8258	5398
SNX7	NA	1049	193	216	2084	1556	965
SNX8	NA	1489	1173	1455	368	417	463
SNX9	NA	605	354	660	989	681	488
SOAT1	NA	5969	2695	3792	2649	1993	1036
SOAT2	NA	268	295	310	10	20	2
SOBP	NA	37	20	14	223	171	58
SOCS1	NA	118	154	328	190	246	207
SOCS2	NA	1222	1196	795	3031	2660	1207
SOCS3	NA	12867	7138	9894	41826	35163	28732
SOCS4	NA	231	378	560	522	167	167
SOCS5	NA	603	254	441	919	827	379
SOCS7	NA	842	909	1234	1001	1136	1791
SOD1	NA	10113	12591	16029	17650	15315	10885
SOD2	NA	3673	2532	2530	2681	2351	1865
SOD3	NA	4104	300	360	7231	4792	3097
SOGA3	NA	2	0	1	0	2	0
SOHLH1	NA	0	3	1	12	4	3
CCDC169-SOHLH2	NA	1	2	2	0	0	0
SON	NA	6637	9400	11611	9305	8340	8912
SORBS1	NA	891	517	766	2630	7238	1972
SORBS2	NA	2115	773	1001	809	1508	1050
SORBS3	NA	1678	510	664	4952	4224	3075
SORCS1	NA	39	0	25	4	0	0
SORCS2	NA	1438	191	167	1340	2109	1017
SORCS3	NA	0	20	29	0	23	0
SORD	NA	578	445	406	4969	4289	4513
SORL1	NA	1972	3540	4311	358	693	1004
SORT1	NA	218	414	409	840	869	668
SOS1	NA	476	640	777	973	895	596
SOS2	NA	535	767	826	849	744	537
SOST	NA	0	0	1	0	0	0
SOSTDC1	NA	15	97	98	44	152	43
SOWAHA	NA	0	7	11	1	12	6
SOWAHB	NA	31	57	78	40	49	29
SOWAHC	NA	1887	852	1577	880	983	2009
SOWAHD	NA	0	0	0	0	0	0
SOX1	NA	0	1	0	0	1	0
SOX10	NA	0	0	5	5	5	0
SOX11	NA	60	41	131	91	182	133
SOX12	NA	34	27	30	108	87	81
SOX13	NA	45	122	101	306	236	156
SOX14	NA	0	0	0	0	0	0
SOX15	NA	38	2	6	26	20	69
SOX17	NA	1	0	3	0	0	0
SOX18	NA	2	11	13	12	5	0
SOX2	NA	18	105	75	20	5	82
SOX21	NA	0	0	1	0	0	0
SOX3	NA	0	0	0	0	0	0
SOX30	NA	0	0	0	1	1	0
SOX4	NA	875	260	230	334	339	377
SOX5	NA	429	227	87	889	743	318
SOX6	NA	13	58	28	19	55	658
SOX7	NA	23	16	56	44	9	79
SOX8	NA	29	16	34	289	148	89
SOX9	NA	1373	1673	1590	1671	1413	3101
SP1	NA	1227	1639	2266	3167	2461	1800
SP110	NA	1825	5829	5776	722	480	380
SP140	NA	1839	2998	3443	742	344	346
SP2	NA	779	1317	1709	990	720	767
SP3	NA	1584	2382	3310	4123	3029	1929
SP4	NA	452	1097	2159	604	483	506
SP5	NA	0	0	2	11	8	0
SP6	NA	15	34	34	4	14	10
SP7	NA	0	0	33	0	0	0
SP8	NA	211	1101	934	1051	915	1356
SP9	NA	0	0	0	0	1	0
SPA17	NA	38	52	75	187	110	95
SPACA1	NA	26	3	11	24	0	2
SPACA3	NA	1	2	0	0	0	0
SPACA4	NA	0	0	0	0	0	0
SPACA5	NA	0	0	0	1	0	0
SPACA7	NA	2	5	1	1	6	0
SPAG1	NA	15	19	26	99	39	86
SPAG11B	NA	0	0	0	0	2	0
SPAG16	NA	2	1	6	0	3	0
SPAG17	NA	6	24	65	7	15	7
SPAG4	NA	6	4	22	7	22	11
SPAG5	NA	80	105	185	103	18	13
SPAG6	NA	0	0	6	0	4	0
SPAG7	NA	2122	3213	3375	5094	4029	2910
SPAG8	NA	0	0	0	0	1	0
SPAG9	NA	2914	2050	2874	4080	3103	2712
SPARC	NA	166610	9483	13186	421771	400399	106041
SPARCL1	NA	28161	2568	3307	57877	53595	21556
SPAST	NA	565	529	509	873	835	431
SPATA1	NA	66	59	105	36	96	61
SPATA13	NA	2346	4133	4933	536	559	262
SPATA16	NA	0	2	2	0	7	0
SPATA17	NA	2	5	5	9	21	10
SPATA18	NA	0	1	1	0	0	0
SPATA19	NA	2	10	0	0	2	0
SPATA2	NA	586	709	895	405	422	431
SPATA20	NA	2	0	0	0	6	0
SPATA21	NA	7	6	13	10	25	2
SPATA22	NA	2	2	6	0	0	0
SPATA24	NA	75	180	162	155	108	192
SPATA25	NA	1	0	0	0	4	1
SPATA2L	NA	146	214	345	225	308	93
SPATA3	NA	2	21	31	2	2	0
SPATA31A1	NA	0	15	3	0	10	0
SPATA31D4	NA	0	10	26	1	8	0
SPATA32	NA	0	12	15	7	7	0
SPATA4	NA	4	0	6	1	2	0
SPATA5	NA	583	1303	1567	722	692	612
SPATA5L1	NA	2	2	2	1	5	0
SPATA6	NA	368	605	557	993	742	540
SPATA7	NA	27	83	50	440	405	240
SPATA9	NA	4	7	2	29	6	2
SPATC1	NA	23	23	14	7	4	5
SPATC1L	NA	4	6	4	5	8	0
SPATS1	NA	6	18	13	11	11	4
SPATS2L	NA	522	289	381	1664	1612	724
SPC24	NA	273	387	314	119	59	42
SPC25	NA	373	739	604	382	320	108
SPCS1	NA	6235	5623	4963	10830	9635	5679
SPCS2	NA	7107	11440	10729	11961	10501	6696
SPCS3	NA	5854	6652	6731	11961	10464	5884
SPDEF	NA	97	533	301	253	243	25
SPDL1	NA	449	295	602	131	72	57
SPDYA	NA	23	61	86	59	56	63
SPECC1	NA	682	410	456	73	37	134
SPECC1L	NA	2793	1342	2496	2058	1387	1270
SPEF1	NA	56	8	40	139	175	79
SPEF2	NA	14	69	28	14	16	22
SPEG	NA	88	57	116	129	179	50
SPEM1	NA	9	18	15	4	2	4
SPEN	NA	680	526	703	628	601	493
SPERT	NA	0	0	0	0	1	0
SPESP1	NA	0	3	4	1	0	0
SPG11	NA	276	418	480	654	535	505
SPG21	NA	3896	3042	3112	5018	3599	2671
SPG7	NA	244	315	378	283	265	173
SPHK1	NA	2735	308	389	1633	1630	929
SPHK2	NA	1010	896	1226	1132	897	617
SPHKAP	NA	1	9	6	162	323	39
SPIB	NA	216	1474	1132	0	0	37
SPIC	NA	415	138	564	4	9	143
SPICE1	NA	200	335	376	785	659	379
SPIN1	NA	2344	2930	3085	6204	6163	3040
SPIN4	NA	194	20	87	1503	1016	1100
SPINK13	NA	0	11	15	3	0	0
SPINK14	NA	0	1	1	0	0	0
SPINK1	NA	209	121	152	32468	1797	3
SPINK4	NA	0	4	0	0	0	0
SPINK5	NA	5929	33349	33058	1786	365	12
SPINK7	NA	0	0	0	0	0	0
SPINK8	NA	72	109	484	1828	1626	230
SPINT1	NA	575	1058	779	307	176	181
SPINT2	NA	1031	4922	3975	2665	1956	1603
SPINT4	NA	0	0	0	0	0	0
SPIRE1	NA	205	43	154	418	537	164
SPIRE2	NA	8	1	21	0	0	1
SPN	NA	472	2352	2697	8	11	8
SPNS1	NA	1245	990	1040	1391	1156	933
SPNS2	NA	95	335	340	7	63	0
SPNS3	NA	235	385	349	5	11	34
SPO11	NA	0	10	52	0	0	0
SPOCK1	NA	23	8	13	33	226	558
SPOCK2	NA	16	83	80	595	907	332
SPOCK3	NA	8	0	0	23	19	0
SPON1	NA	18089	1075	1780	8109	11663	4065
SPON2	NA	2059	353	104	14105	12238	7717
SPOP	NA	6453	5677	6627	18936	15636	10765
SPOPL	NA	128	227	423	240	160	94
SPP1	NA	74649	12813	20215	2	74	37
SPP2	NA	0	0	0	0	0	0
SPPL2A	NA	6475	7123	7787	10947	9388	5662
SPPL2B	NA	747	607	708	868	967	658
SPPL2C	NA	1	0	0	1	0	0
SPPL3	NA	862	727	833	1226	1187	947
SPR	NA	674	744	737	1571	1460	1180
SPRED1	NA	557	149	402	623	530	457
SPRED2	NA	315	129	224	306	345	757
SPRED3	NA	29	20	25	38	41	27
SPRN	NA	13	8	0	208	192	131
SPRR1A	NA	145	80	122	2528	1173	3814
SPRR3	NA	0	0	1	0	0	0
SPRTN	NA	52	60	79	99	73	47
SPRY1	NA	493	406	387	1062	1765	2585
SPRY2	NA	2277	1730	3539	15742	9448	8683
SPRY3	NA	0	0	0	0	0	0
SPRY4	NA	357	52	90	645	1371	1127
SPRYD3	NA	1326	2152	1758	3251	2910	1687
SPRYD4	NA	236	491	472	507	567	276
SPRYD7	NA	537	702	836	930	770	709
SPSB1	NA	3031	1221	1674	2685	2214	827
SPSB2	NA	301	201	246	506	437	308
SPSB3	NA	830	1141	1562	1432	1343	836
SPSB4	NA	21	35	13	73	63	29
SPTA1	NA	2	12	42	0	14	0
SPTAN1	NA	2722	1946	2424	6707	5821	4228
SPTB	NA	14	21	41	105	123	14
SPTBN1	NA	12192	5098	5329	46757	38931	20333
SPTBN2	NA	58	64	109	84	43	16
SPTBN4	NA	12	23	12	1	8	18
SPTLC1	NA	916	1270	1304	2370	1677	1144
SPTLC2	NA	1681	1795	1700	3078	2131	1913
SPTLC3	NA	8	192	144	198	104	98
SPTSSA	NA	6539	11073	11311	18664	17196	10049
SPTSSB	NA	6	23	6	2305	1269	2361
SPTY2D1	NA	3767	3122	4145	3465	2930	3183
SPZ1	NA	0	0	1	0	0	0
SQLE	NA	534	699	821	626	695	1172
SQRDL	NA	1485	1102	891	8199	4658	3196
SQSTM1	NA	14148	5634	7959	7770	8821	6230
SRA1	NA	3906	4154	4224	5463	5019	2873
SRBD1	NA	268	436	403	576	614	397
SRCIN1	NA	5	47	20	21	12	2
SRD5A1	NA	468	380	255	4077	2423	2789
SRD5A2	NA	1	1	0	404	1419	550
SRD5A3	NA	849	802	847	1411	1169	855
SREBF1	NA	1060	1414	1460	1847	2011	2111
SREBF2	NA	617	1258	1628	785	733	854
SREK1	NA	1595	2125	2472	3506	3411	2665
SRF	NA	416	458	450	761	598	1682
SRFBP1	NA	736	843	1042	1000	963	626
SRGAP1	NA	37	41	33	252	171	116
SRGAP2	NA	1125	1068	1641	2407	1432	1519
SRGAP3	NA	367	345	314	364	91	103
SRI	NA	6487	10900	10753	14676	11996	7755
SRL	NA	10	37	12	43	14	12
SRM	NA	183	177	154	475	539	204
SRMS	NA	26	100	94	18	17	2
SRP14	NA	4717	6271	6207	9225	7992	4098
SRP19	NA	1845	2626	2471	3665	3257	1468
SRP54	NA	65	63	75	137	126	96
SRP68	NA	1051	1835	1656	2174	2191	1399
SRP72	NA	3710	5317	5943	7227	6102	3934
SRP9	NA	1969	2705	2881	3997	3373	1670
SRPK1	NA	729	2060	1965	1570	1109	686
SRPK2	NA	1623	2258	2330	3900	3078	2159
SRPK3	NA	95	460	475	11	6	6
SRPR	NA	3741	3716	3793	8055	7527	3964
SRPRB	NA	1793	1924	1944	3223	3110	1399
SRPX	NA	1494	171	122	10712	7180	2613
SRPX2	NA	1357	71	110	2598	1477	650
SRR	NA	336	222	262	1285	1098	616
SRRD	NA	236	136	196	30	50	36
SRRM4	NA	35	39	16	90	78	38
SRRT	NA	1236	1511	1813	1648	1287	1262
SRSF1	NA	1032	1934	2458	2441	1965	2235
SRSF10	NA	2145	2961	3414	5506	6100	3458
SRSF11	NA	3308	4489	4960	4449	3251	3548
SRSF2	NA	8313	13225	22108	10942	9826	12800
SRSF3	NA	7134	8132	10078	8188	8292	8736
SRSF4	NA	384	440	679	525	563	449
SRSF6	NA	2303	2225	3183	3222	3001	4025
SRSF7	NA	16629	17094	24082	13277	12406	14137
SRSF9	NA	562	614	543	661	673	379
SRXN1	NA	1576	414	561	2029	2067	1075
SS18	NA	3464	4322	4981	4644	4517	3404
SS18L1	NA	175	188	65	219	158	102
SSB	NA	3736	7489	7561	8491	8164	5019
SSBP1	NA	464	914	1174	1108	1006	661
SSBP2	NA	1380	1102	1403	3296	2887	2324
SSBP3	NA	1151	1746	1753	2945	2424	2482
SSBP4	NA	302	226	309	286	220	185
SSC5D	NA	1152	44	83	1925	1689	869
SSFA2	NA	1805	1282	1971	853	929	1394
SSH1	NA	261	201	339	177	214	137
SSH2	NA	3482	6280	8114	2323	1641	1801
SSH3	NA	842	1081	926	735	802	1087
SSNA1	NA	1177	1923	1792	2709	2097	1276
SSPN	NA	786	153	75	5291	3975	1724
SSPO	NA	8	7	25	1	8	1
SSR1	NA	16123	15472	12845	32896	28398	17128
SSR2	NA	4727	4682	4481	10906	8868	4576
SSR3	NA	16597	10511	12616	40783	35882	20489
SSR4	NA	5119	5399	5483	10912	8795	4242
SSRP1	NA	2467	4681	4609	5714	5102	3151
SSSCA1	NA	284	555	508	605	435	372
SST	NA	0	3	2	0	6	3
SSTR1	NA	19	24	12	34	31	4
SSTR2	NA	0	1	3	0	0	0
SSTR3	NA	0	0	1	0	0	0
SSTR4	NA	0	0	0	1	4	0
SSTR5	NA	0	0	0	0	0	0
SSUH2	NA	0	0	0	0	1	0
SSU72	NA	3123	4395	3704	4021	3155	2423
SSX2IP	NA	191	261	145	332	346	183
SSX4B	NA	0	0	4	0	0	0
ST13	NA	3161	3374	3178	4823	4260	2154
ST14	NA	191	1037	868	781	559	1018
ST18	NA	114	11	20	0	13	0
ST3GAL1	NA	1688	995	1148	2826	2660	1015
ST3GAL2	NA	517	209	299	2573	1501	872
ST3GAL3	NA	230	221	354	822	972	355
ST3GAL4	NA	1073	1316	933	461	739	698
ST3GAL5	NA	216	113	193	221	219	102
ST5	NA	854	439	354	1794	1726	1574
ST6GAL1	NA	910	1729	1819	1513	673	924
ST6GAL2	NA	0	0	14	0	0	0
ST6GALNAC1	NA	7	35	7	0	0	0
ST6GALNAC2	NA	235	160	145	182	404	516
ST6GALNAC3	NA	62	318	379	35	143	1
ST6GALNAC4	NA	1711	1942	2340	793	957	617
ST6GALNAC5	NA	8	5	19	101	85	23
ST6GALNAC6	NA	597	204	273	1197	1205	556
ST7	NA	833	231	183	448	503	239
ST7L	NA	619	594	603	1576	1705	1068
ST8SIA1	NA	87	451	555	0	9	3
ST8SIA2	NA	49	67	35	45	330	129
ST8SIA3	NA	0	25	32	4	22	0
ST8SIA4	NA	1192	2255	3844	15	10	276
ST8SIA5	NA	0	0	0	0	0	0
ST8SIA6	NA	79	307	198	107	39	146
STAB1	NA	1564	674	1039	105	25	1048
STAB2	NA	11	68	85	15	29	13
STAC	NA	4	6	19	0	0	0
STAC2	NA	543	147	99	996	633	544
STAC3	NA	5	0	2	1	0	5
STAG1	NA	1302	1732	2318	3307	3069	2158
STAG2	NA	1305	2145	3580	3173	2737	2099
STAG3	NA	5	14	7	15	12	40
STAM	NA	817	477	726	3120	2633	1405
STAM2	NA	1749	1513	1693	2625	2304	1605
STAMBP	NA	964	948	903	2919	2149	1336
STAMBPL1	NA	440	984	772	921	575	501
STAP1	NA	1030	1982	2714	33	56	69
STAP2	NA	251	1222	857	702	316	642
STAR	NA	492	44	37	119	146	91
STARD10	NA	120	479	344	489	397	433
STARD13	NA	832	248	314	827	686	660
STARD3	NA	1893	2881	2169	1559	1285	913
STARD3NL	NA	2691	2479	2891	3590	2977	1669
STARD4	NA	140	650	862	327	376	713
STARD5	NA	1316	1054	1205	2558	2376	2555
STARD6	NA	10	11	7	20	16	0
STARD7	NA	767	1114	1182	1832	1370	772
STARD8	NA	515	205	199	843	860	860
STAT1	NA	7721	17418	18597	3180	2166	1164
STAT2	NA	2249	3652	3734	2025	1552	913
STAT3	NA	9449	9697	13236	5637	5379	6148
STAT4	NA	2173	5685	7403	20	19	14
STAT5A	NA	694	1439	1530	1675	1520	1133
STAT5B	NA	782	2083	2863	1859	1513	894
